order_id,customer_id,archetype,previous_orders,previous_delivered_orders,previous_rto_orders,previous_cancelled_orders,customer_rto_rate,customer_success_rate,days_since_first_order,order_value,number_of_items,product_category,discount_percentage,payment_method,cod_selected,pincode,pincode_rto_rate,address_completeness,address_changes,city_state_match,checkout_attempts,checkout_duration,cart_revisions,quantity_changes,payment_attempts,session_duration,intent_score,device_linked_accounts,true_rto_probability,is_rto
ORD_000196,CUS_00168,SERIAL_RETURNER,23,9,14,0,0.6087,0.3913,637,1249,1,BEAUTY,30,COD,1,452001,0.21,0.78,1,1,2,88,2,2,2,392,34.0,1,0.5802,1
ORD_000197,CUS_06239,LEGITIMATE,34,33,1,0,0.0294,0.9706,549,5134,1,ELECTRONICS,40,CARD,0,600001,0.1,0.93,0,1,1,72,0,0,1,241,93.0,1,0.0048,0
ORD_000199,CUS_02648,LEGITIMATE,14,14,0,0,0.0,1.0,193,917,1,BEAUTY,40,UPI,0,560038,0.09,0.92,0,1,1,183,1,0,1,488,93.0,1,0.0014,0
ORD_000200,CUS_02897,LEGITIMATE,15,15,0,0,0.0,1.0,391,781,2,FASHION,5,UPI,0,110016,0.07,0.83,0,1,2,164,0,0,1,356,81.0,1,0.0042,0
ORD_000201,CUS_03335,LEGITIMATE,12,12,0,0,0.0,1.0,464,3853,2,ELECTRONICS,20,COD,1,600001,0.1,0.88,0,1,1,85,2,1,1,239,93.0,1,0.0616,0
ORD_000203,CUS_07735,LEGITIMATE,12,12,0,0,0.0,1.0,217,2597,2,FASHION,15,UPI,0,400050,0.08,0.98,0,1,1,200,2,0,1,556,93.0,1,0.0023,0
ORD_000204,CUS_15902,LEGITIMATE,26,26,0,0,0.0,1.0,440,4294,3,FASHION,40,CARD,0,400050,0.08,0.92,0,1,1,163,1,0,1,472,93.0,1,0.0019,0
ORD_000205,CUS_01046,SERIAL_RETURNER,20,5,13,2,0.65,0.25,470,2670,1,HOME,30,CARD,0,201301,0.22,0.59,0,1,1,110,0,0,1,396,38.0,1,0.1785,0
ORD_000206,CUS_17665,OCCASIONAL_RTO,3,2,1,0,0.3333,0.6667,42,3359,1,ELECTRONICS,5,UPI,0,247001,0.36,0.82,2,1,1,94,1,1,2,355,38.0,1,0.1086,0
ORD_000207,CUS_04845,LEGITIMATE,8,8,0,0,0.0,1.0,345,2188,4,BEAUTY,20,CARD,0,110001,0.09,0.8,1,1,1,142,0,0,1,384,85.0,1,0.006,0
ORD_000209,CUS_00154,OCCASIONAL_RTO,3,2,1,0,0.3333,0.6667,611,3193,1,FASHION,10,UPI,0,560038,0.09,0.57,0,1,1,206,0,0,2,775,51.0,1,0.0569,0
ORD_000212,CUS_13778,OCCASIONAL_RTO,14,11,2,1,0.1429,0.7857,581,6272,1,ELECTRONICS,40,COD,1,201017,0.28,0.59,0,1,1,300,1,0,1,833,64.0,2,0.5452,1
ORD_000213,CUS_02439,LEGITIMATE,32,32,0,0,0.0,1.0,402,2983,2,ACCESSORIES,20,COD,1,560038,0.09,0.93,0,1,1,81,0,0,1,240,93.0,1,0.0519,0
ORD_000214,CUS_15261,ABUSE_RING,3,0,2,1,0.6667,0.0,186,8180,1,ELECTRONICS,10,COD,1,247001,0.36,0.32,2,1,1,32,4,1,2,54,12.0,5,0.9841,1
ORD_000218,CUS_08074,LEGITIMATE,5,4,0,1,0.0,0.8,500,1921,1,ACCESSORIES,30,CARD,0,560038,0.09,0.78,0,1,1,47,0,1,1,438,75.0,1,0.0092,0
ORD_000219,CUS_06898,LEGITIMATE,33,32,0,1,0.0,0.9697,686,1501,1,BEAUTY,30,CARD,0,110001,0.09,0.87,0,1,1,64,0,1,1,152,93.0,1,0.0011,0
ORD_000221,CUS_09022,SERIAL_RETURNER,20,7,10,3,0.5,0.35,1,1460,1,BEAUTY,20,COD,1,201301,0.22,0.7,0,0,1,23,4,3,3,291,32.0,3,0.8727,1
ORD_000222,CUS_02009,LEGITIMATE,7,7,0,0,0.0,1.0,557,1354,4,ACCESSORIES,5,COD,1,600001,0.1,0.87,0,1,1,114,1,0,1,189,93.0,1,0.0823,0
ORD_000223,CUS_12846,LEGITIMATE,26,25,0,1,0.0,0.9615,634,3485,4,ACCESSORIES,10,CARD,0,110001,0.09,0.88,0,1,1,65,1,0,1,181,93.0,1,0.0042,0
ORD_000224,CUS_08618,OCCASIONAL_RTO,3,1,1,1,0.3333,0.3333,301,3295,2,ELECTRONICS,10,COD,1,110001,0.09,0.84,1,1,1,73,0,0,1,286,51.0,1,0.3931,0
ORD_000225,CUS_11302,LEGITIMATE,18,17,0,1,0.0,0.9444,683,2825,1,HOME,20,UPI,0,560001,0.08,0.98,1,1,1,183,2,0,1,495,93.0,1,0.0016,0
ORD_000227,CUS_12664,LEGITIMATE,18,16,2,0,0.1111,0.8889,428,3050,1,HOME,20,UPI,0,400050,0.08,0.99,0,1,1,61,0,0,1,309,83.0,1,0.0045,0
ORD_000231,CUS_03615,SERIAL_RETURNER,15,6,7,2,0.4667,0.4,463,4119,1,ELECTRONICS,40,COD,1,201301,0.22,0.56,2,1,2,29,2,2,1,83,36.0,3,0.8875,1
ORD_000233,CUS_02087,LEGITIMATE,25,24,0,1,0.0,0.96,534,333,1,BEAUTY,5,UPI,0,400001,0.09,0.81,1,1,1,56,0,1,1,432,85.0,1,0.0023,0
ORD_000234,CUS_06049,OCCASIONAL_RTO,8,7,1,0,0.125,0.875,304,691,1,BEAUTY,0,UPI,0,800001,0.34,0.64,0,1,1,198,0,2,1,428,62.0,1,0.0339,0
ORD_000235,CUS_12493,ABUSE_RING,14,3,10,1,0.7143,0.2143,464,522,1,BEAUTY,20,COD,1,842001,0.38,0.43,2,0,3,15,5,0,1,213,5.0,9,0.9934,1
ORD_000236,CUS_01940,LEGITIMATE,3,3,0,0,0.0,1.0,98,2542,2,FASHION,30,COD,1,560038,0.09,0.81,0,1,1,200,2,1,1,454,75.0,1,0.1348,0
ORD_000239,CUS_07852,LEGITIMATE,24,24,0,0,0.0,1.0,612,1648,2,ELECTRONICS,20,COD,1,110016,0.07,0.92,0,1,1,85,1,0,1,223,93.0,1,0.0574,0
ORD_000240,CUS_08068,LEGITIMATE,19,18,0,1,0.0,0.9474,389,3996,1,FASHION,5,COD,1,400050,0.08,0.88,0,1,1,180,0,0,1,571,93.0,1,0.0918,0
ORD_000241,CUS_12118,LEGITIMATE,16,15,0,1,0.0,0.9375,465,2209,3,ACCESSORIES,10,COD,1,110016,0.07,0.87,0,1,1,65,1,0,1,301,93.0,1,0.0381,0
ORD_000244,CUS_14372,OCCASIONAL_RTO,5,4,1,0,0.2,0.8,690,1265,1,ELECTRONICS,40,COD,1,500001,0.11,0.81,0,0,1,89,0,1,1,303,65.0,1,0.3694,0
ORD_000245,CUS_06711,ABUSE_RING,9,0,7,2,0.7778,0.0,575,1178,1,BEAUTY,0,COD,1,160017,0.12,0.5,3,0,1,20,0,3,1,192,32.0,6,0.9865,1
ORD_000246,CUS_09467,LEGITIMATE,8,7,0,1,0.0,0.875,627,1278,1,FASHION,20,UPI,0,560038,0.09,0.79,0,1,2,158,0,0,1,471,81.0,1,0.0034,0
ORD_000247,CUS_08875,ABUSE_RING,4,0,2,2,0.5,0.0,520,1032,3,ACCESSORIES,5,COD,1,842001,0.38,0.33,1,1,3,79,1,4,1,136,5.0,9,0.9803,1
ORD_000248,CUS_04792,LEGITIMATE,32,32,0,0,0.0,1.0,499,3016,1,ACCESSORIES,10,UPI,0,400001,0.09,0.82,0,1,1,130,0,0,1,405,85.0,1,0.0016,0
ORD_000249,CUS_13241,LEGITIMATE,33,33,0,0,0.0,1.0,358,3027,2,ELECTRONICS,0,UPI,0,700001,0.12,0.84,0,1,1,168,0,0,1,266,80.0,1,0.0041,0
ORD_000250,CUS_07244,LEGITIMATE,4,3,0,1,0.0,0.75,653,2502,3,ACCESSORIES,10,COD,1,400050,0.08,0.93,1,1,1,75,2,0,1,376,83.0,1,0.1044,0
ORD_000251,CUS_15363,LEGITIMATE,12,12,0,0,0.0,1.0,222,7478,1,ELECTRONICS,0,COD,1,560038,0.09,0.93,0,1,1,80,0,0,1,159,93.0,1,0.0682,0
ORD_000252,CUS_01441,OCCASIONAL_RTO,18,16,2,0,0.1111,0.8889,77,4090,2,ELECTRONICS,10,COD,1,411001,0.11,0.57,0,1,2,293,0,1,1,658,65.0,1,0.2356,0
ORD_000253,CUS_17258,LEGITIMATE,33,33,0,0,0.0,1.0,331,1304,1,ACCESSORIES,40,UPI,0,400050,0.08,0.93,0,1,1,135,1,0,1,356,93.0,1,0.0036,0
ORD_000254,CUS_09504,LEGITIMATE,23,23,0,0,0.0,1.0,240,947,2,BEAUTY,30,UPI,0,110070,0.08,0.83,0,1,1,144,0,0,1,490,85.0,1,0.0029,0
ORD_000255,CUS_10422,OCCASIONAL_RTO,7,5,1,1,0.1429,0.7143,708,472,1,HOME,20,COD,1,282001,0.32,0.73,0,1,1,193,0,0,1,289,62.0,1,0.3929,0
ORD_000257,CUS_02243,SERIAL_RETURNER,20,6,14,0,0.7,0.3,566,1322,4,BEAUTY,5,COD,1,834001,0.33,0.52,1,1,1,96,2,2,2,192,30.0,1,0.8215,1
ORD_000258,CUS_10498,OCCASIONAL_RTO,15,12,1,2,0.0667,0.8,689,1142,2,ACCESSORIES,20,COD,1,302001,0.18,0.63,0,1,1,302,3,0,1,631,74.0,2,0.1035,0
ORD_000259,CUS_14581,SERIAL_RETURNER,12,5,6,1,0.5,0.4167,45,3197,1,ELECTRONICS,0,COD,1,201017,0.28,0.5,0,1,1,176,4,3,2,342,38.0,2,0.9246,1
ORD_000262,CUS_13562,LEGITIMATE,13,13,0,0,0.0,1.0,612,1025,1,ACCESSORIES,15,CARD,0,700001,0.12,0.85,0,1,1,136,2,0,1,298,88.0,1,0.0024,0
ORD_000263,CUS_15891,LEGITIMATE,34,34,0,0,0.0,1.0,362,440,3,BEAUTY,10,COD,1,400001,0.09,0.82,0,1,1,68,1,0,1,168,85.0,1,0.0668,0
ORD_000264,CUS_12849,OCCASIONAL_RTO,15,12,1,2,0.0667,0.8,199,1012,1,ACCESSORIES,15,COD,1,247001,0.36,0.74,0,1,1,160,1,0,1,274,72.0,2,0.2229,0
ORD_000267,CUS_04614,LEGITIMATE,12,12,0,0,0.0,1.0,508,3020,1,HOME,0,UPI,0,700001,0.12,0.83,1,1,1,202,2,1,1,579,80.0,1,0.0028,0
ORD_000268,CUS_14125,SERIAL_RETURNER,9,5,4,0,0.4444,0.5556,101,2886,2,ACCESSORIES,30,COD,1,800001,0.34,0.4,0,1,1,174,4,3,2,339,26.0,1,0.9165,1
ORD_000269,CUS_01296,LEGITIMATE,27,27,0,0,0.0,1.0,136,1171,4,ELECTRONICS,15,COD,1,110016,0.07,0.82,0,1,1,190,0,0,1,374,85.0,1,0.0463,0
ORD_000270,CUS_09582,ABUSE_RING,4,2,2,0,0.5,0.5,121,513,2,BEAUTY,0,COD,1,411001,0.11,0.52,0,1,1,106,0,2,1,154,43.0,3,0.739,1
ORD_000271,CUS_17716,LEGITIMATE,33,33,0,0,0.0,1.0,680,3426,1,HOME,20,CARD,0,700001,0.12,0.94,0,1,1,89,1,0,1,364,88.0,1,0.0025,0
ORD_000274,CUS_15731,OCCASIONAL_RTO,10,7,2,1,0.2,0.7,403,1542,2,BEAUTY,5,UPI,0,400050,0.08,0.81,0,1,1,62,1,2,1,596,65.0,2,0.0235,0
ORD_000276,CUS_11667,LEGITIMATE,31,30,0,1,0.0,0.9677,724,2025,1,HOME,5,COD,1,600001,0.1,0.87,1,1,2,113,0,0,1,325,89.0,1,0.0512,0
ORD_000277,CUS_01524,LEGITIMATE,30,30,0,0,0.0,1.0,130,1395,1,BEAUTY,30,COD,1,400001,0.09,0.83,0,1,2,101,1,0,1,301,81.0,1,0.093,0
ORD_000278,CUS_00260,LEGITIMATE,32,31,0,1,0.0,0.9688,53,1636,2,BEAUTY,15,UPI,0,110016,0.07,0.89,0,1,1,148,2,0,1,507,93.0,1,0.0031,0
ORD_000279,CUS_14829,LEGITIMATE,28,27,0,1,0.0,0.9643,702,3616,1,ELECTRONICS,0,UPI,0,110001,0.09,0.79,0,1,1,63,2,1,1,306,85.0,1,0.0045,0
ORD_000283,CUS_02081,LEGITIMATE,3,1,1,1,0.3333,0.3333,146,394,1,BEAUTY,10,UPI,0,560038,0.09,0.93,0,1,1,187,0,0,1,425,59.0,1,0.0478,0
ORD_000285,CUS_00387,SERIAL_RETURNER,24,6,17,1,0.7083,0.25,137,2581,4,ELECTRONICS,15,COD,1,201309,0.19,0.45,0,0,3,74,3,2,2,141,12.0,1,0.9579,1
ORD_000286,CUS_13138,ABUSE_RING,1,0,1,0,1.0,0.0,522,4144,1,FASHION,5,COD,1,411001,0.11,0.69,1,1,2,49,0,3,3,221,39.0,5,0.9853,1
ORD_000287,CUS_02858,LEGITIMATE,22,21,0,1,0.0,0.9545,685,2232,1,HOME,15,COD,1,110001,0.09,0.97,0,1,1,92,0,0,1,231,93.0,1,0.0364,0
ORD_000288,CUS_08381,LEGITIMATE,16,15,0,1,0.0,0.9375,499,1123,1,ELECTRONICS,20,UPI,0,110070,0.08,0.99,0,1,1,76,0,0,1,234,93.0,1,0.0017,0
ORD_000290,CUS_16715,SERIAL_RETURNER,25,11,11,3,0.44,0.44,27,2431,1,HOME,0,COD,1,201309,0.19,0.77,2,1,3,95,1,3,2,417,32.0,2,0.5295,1
ORD_000291,CUS_13276,LEGITIMATE,23,23,0,0,0.0,1.0,624,2354,1,HOME,5,UPI,0,400050,0.08,0.82,0,1,1,100,1,0,1,389,85.0,1,0.0022,0
ORD_000292,CUS_14578,SERIAL_RETURNER,25,12,12,1,0.48,0.48,400,2154,1,BEAUTY,0,COD,1,800001,0.34,0.57,0,1,2,140,0,3,1,363,34.0,1,0.6601,1
ORD_000293,CUS_15482,OCCASIONAL_RTO,7,6,1,0,0.1429,0.8571,99,845,1,BEAUTY,10,COD,1,201017,0.28,0.71,0,1,1,246,1,1,1,833,64.0,1,0.4825,0
ORD_000294,CUS_02391,LEGITIMATE,14,13,0,1,0.0,0.9286,606,3035,1,ELECTRONICS,15,UPI,0,400001,0.09,0.93,0,1,2,187,0,0,1,497,89.0,1,0.0019,0
ORD_000297,CUS_17834,LEGITIMATE,27,27,0,0,0.0,1.0,510,1198,1,FASHION,20,COD,1,110001,0.09,0.98,0,1,1,167,1,0,1,467,93.0,1,0.0376,0
ORD_000299,CUS_04876,LEGITIMATE,8,7,0,1,0.0,0.875,642,2315,2,HOME,0,COD,1,400001,0.09,0.98,0,1,1,82,0,0,1,333,93.0,1,0.099,0
ORD_000300,CUS_13884,SERIAL_RETURNER,21,9,11,1,0.5238,0.4286,647,2307,1,ACCESSORIES,0,COD,1,201301,0.22,0.79,0,1,1,104,2,3,1,314,38.0,2,0.7373,1
ORD_000301,CUS_10423,LEGITIMATE,26,25,0,1,0.0,0.9615,516,1867,2,FASHION,30,CARD,0,400050,0.08,0.96,0,1,1,145,1,1,1,544,93.0,1,0.0027,0
ORD_000302,CUS_09520,LEGITIMATE,32,31,0,1,0.0,0.9688,524,2086,3,HOME,15,COD,1,560001,0.08,0.91,0,1,1,133,0,0,1,203,93.0,1,0.0502,0
ORD_000305,CUS_13544,LEGITIMATE,28,26,1,1,0.0357,0.9286,88,1922,1,HOME,0,COD,1,400001,0.09,0.96,0,1,1,204,2,1,1,324,93.0,1,0.0266,0
ORD_000306,CUS_10323,ABUSE_RING,2,0,1,1,0.5,0.0,676,3121,3,FASHION,15,COD,1,800001,0.34,0.61,4,0,1,13,3,0,1,37,16.0,5,0.9898,1
ORD_000308,CUS_11429,LEGITIMATE,25,24,0,1,0.0,0.96,347,8068,1,ELECTRONICS,40,UPI,0,110070,0.08,0.81,0,1,2,105,0,0,1,286,81.0,1,0.0032,0
ORD_000309,CUS_09232,LEGITIMATE,23,23,0,0,0.0,1.0,106,1490,1,BEAUTY,0,COD,1,400050,0.08,0.82,0,1,1,67,1,0,1,268,85.0,1,0.0464,0
ORD_000311,CUS_12466,LEGITIMATE,16,16,0,0,0.0,1.0,516,3800,1,FASHION,5,UPI,0,400050,0.08,0.81,0,1,1,78,1,0,1,391,85.0,1,0.0025,0
ORD_000312,CUS_07993,LEGITIMATE,33,33,0,0,0.0,1.0,553,6422,1,ELECTRONICS,30,COD,1,560001,0.08,0.96,1,1,1,156,0,0,1,419,93.0,1,0.0611,0
ORD_000314,CUS_05848,LEGITIMATE,31,30,0,1,0.0,0.9677,405,899,2,FASHION,20,UPI,0,500001,0.11,0.8,0,1,2,152,1,0,1,258,81.0,1,0.003,0
ORD_000315,CUS_04596,LEGITIMATE,12,11,0,1,0.0,0.9167,634,2976,1,FASHION,5,UPI,0,500001,0.11,0.85,0,1,1,102,0,0,1,181,93.0,1,0.0048,0
ORD_000316,CUS_04334,LEGITIMATE,34,34,0,0,0.0,1.0,251,1108,2,ACCESSORIES,15,COD,1,560001,0.08,0.78,0,1,1,192,0,0,1,288,85.0,1,0.0684,0
ORD_000318,CUS_03261,LEGITIMATE,15,14,0,1,0.0,0.9333,720,6196,1,ELECTRONICS,40,UPI,0,400050,0.08,0.82,0,1,2,123,0,1,1,460,81.0,1,0.0024,0
ORD_000319,CUS_04892,SERIAL_RETURNER,20,9,11,0,0.55,0.45,121,3667,2,ELECTRONICS,20,COD,1,226010,0.24,0.79,2,1,2,179,4,2,1,350,34.0,2,0.8155,1
ORD_000320,CUS_11119,LEGITIMATE,5,4,0,1,0.0,0.8,343,2533,1,ELECTRONICS,5,CARD,0,700001,0.12,0.81,0,1,1,88,1,1,1,278,70.0,1,0.0066,0
ORD_000321,CUS_14424,LEGITIMATE,27,26,0,1,0.0,0.963,306,2316,1,HOME,15,COD,1,110016,0.07,0.96,0,1,1,63,0,1,1,337,93.0,1,0.04,0
ORD_000322,CUS_03312,LEGITIMATE,26,26,0,0,0.0,1.0,624,3195,1,ACCESSORIES,20,CARD,0,700001,0.12,0.88,0,1,1,111,0,0,1,205,88.0,1,0.0018,0
ORD_000323,CUS_15853,OCCASIONAL_RTO,13,12,1,0,0.0769,0.9231,66,2243,1,ACCESSORIES,10,COD,1,700001,0.12,0.62,0,1,1,32,1,1,1,162,74.0,2,0.1303,0
ORD_000324,CUS_09037,LEGITIMATE,33,32,0,1,0.0,0.9697,181,879,1,BEAUTY,5,CARD,0,110016,0.07,1.0,0,1,1,173,1,0,1,310,93.0,1,0.0007,0
ORD_000325,CUS_03124,LEGITIMATE,22,21,1,0,0.0455,0.9545,720,3248,1,ACCESSORIES,0,UPI,0,560001,0.08,0.91,0,1,1,137,0,0,1,533,93.0,1,0.0033,0
ORD_000327,CUS_11293,LEGITIMATE,34,34,0,0,0.0,1.0,108,2373,1,ACCESSORIES,5,CARD,0,400050,0.08,0.89,0,1,1,46,0,0,1,342,93.0,1,0.0027,0
ORD_000328,CUS_08304,SERIAL_RETURNER,14,4,7,3,0.5,0.2857,330,3482,1,ACCESSORIES,0,COD,1,226010,0.24,0.51,0,1,3,103,3,0,1,400,24.0,3,0.9186,1
ORD_000331,CUS_15107,LEGITIMATE,4,3,0,1,0.0,0.75,319,2311,1,ACCESSORIES,10,UPI,0,110001,0.09,0.92,0,1,1,86,0,0,1,287,83.0,1,0.0058,0
ORD_000332,CUS_03790,LEGITIMATE,32,32,0,0,0.0,1.0,314,1850,3,BEAUTY,30,COD,1,700001,0.12,0.83,0,1,1,113,0,0,1,429,80.0,1,0.0427,0
ORD_000333,CUS_04916,OCCASIONAL_RTO,17,13,3,1,0.1765,0.7647,646,1368,2,ACCESSORIES,15,COD,1,700001,0.12,0.87,0,1,1,192,0,1,1,390,78.0,1,0.0801,0
ORD_000335,CUS_06393,LEGITIMATE,16,15,0,1,0.0,0.9375,413,3189,1,ACCESSORIES,30,COD,1,110070,0.08,0.89,0,1,1,117,0,0,1,483,93.0,1,0.0744,0
ORD_000336,CUS_02107,ABUSE_RING,11,4,7,0,0.6364,0.3636,715,4060,1,ELECTRONICS,20,COD,1,800001,0.34,0.39,0,1,4,34,4,2,1,180,5.0,4,0.9906,1
ORD_000337,CUS_13729,LEGITIMATE,17,16,0,1,0.0,0.9412,154,1732,1,ACCESSORIES,10,CARD,0,600001,0.1,0.88,0,1,1,140,0,0,1,446,93.0,1,0.0016,0
ORD_000338,CUS_04447,LEGITIMATE,27,26,0,1,0.0,0.963,215,2925,4,ACCESSORIES,40,COD,1,500001,0.11,0.88,0,1,1,81,0,0,1,179,93.0,1,0.0708,0
ORD_000340,CUS_01249,LEGITIMATE,34,33,0,1,0.0,0.9706,501,2032,1,FASHION,40,UPI,0,560038,0.09,0.87,0,1,2,74,0,0,1,275,89.0,1,0.0037,0
ORD_000342,CUS_08738,LEGITIMATE,21,20,0,1,0.0,0.9524,565,953,2,BEAUTY,10,COD,1,560038,0.09,0.79,0,1,1,153,0,0,1,368,85.0,1,0.0443,0
ORD_000343,CUS_03150,SERIAL_RETURNER,13,6,5,2,0.3846,0.4615,707,2420,5,ELECTRONICS,10,COD,1,226010,0.24,0.48,0,1,1,146,1,3,1,275,34.0,3,0.7097,1
ORD_000344,CUS_07955,SERIAL_RETURNER,14,6,7,1,0.5,0.4286,96,2631,1,HOME,10,COD,1,226010,0.24,0.49,0,0,2,97,0,2,1,382,22.0,1,0.9046,1
ORD_000345,CUS_00022,OCCASIONAL_RTO,18,14,4,0,0.2222,0.7778,132,957,1,BEAUTY,10,COD,1,700001,0.12,0.79,0,1,1,230,0,0,1,582,60.0,2,0.2656,0
ORD_000346,CUS_11583,LEGITIMATE,3,2,0,1,0.0,0.6667,386,2164,1,ELECTRONICS,0,CARD,0,500001,0.11,0.98,0,1,1,198,0,0,1,536,83.0,1,0.0034,0
ORD_000347,CUS_03628,OCCASIONAL_RTO,13,10,2,1,0.1538,0.7692,146,2509,3,ACCESSORIES,30,COD,1,411001,0.11,0.59,1,1,1,180,0,0,1,387,75.0,2,0.1151,0
ORD_000348,CUS_16043,LEGITIMATE,11,10,0,1,0.0,0.9091,318,2611,2,FASHION,30,COD,1,110070,0.08,0.91,0,1,1,101,0,0,1,316,93.0,1,0.0651,0
ORD_000349,CUS_12301,LEGITIMATE,28,27,0,1,0.0,0.9643,314,4002,1,FASHION,5,COD,1,600001,0.1,0.84,0,1,1,192,0,0,1,373,85.0,1,0.0817,0
ORD_000350,CUS_16734,OCCASIONAL_RTO,12,11,1,0,0.0833,0.9167,24,1632,1,FASHION,40,COD,1,452001,0.21,0.77,1,1,2,285,0,2,1,828,70.0,1,0.1076,0
ORD_000351,CUS_01979,OCCASIONAL_RTO,17,11,4,2,0.2353,0.6471,336,2036,1,FASHION,10,COD,1,834001,0.33,0.88,0,0,2,215,0,0,2,521,56.0,1,0.3799,0
ORD_000352,CUS_03407,OCCASIONAL_RTO,15,11,2,2,0.1333,0.7333,453,2763,1,FASHION,10,UPI,0,700001,0.12,0.59,0,1,3,294,1,1,1,772,50.0,2,0.0404,0
ORD_000353,CUS_05151,LEGITIMATE,13,11,1,1,0.0769,0.8462,503,2319,2,ELECTRONICS,15,COD,1,560038,0.09,0.97,0,1,1,117,0,0,1,335,93.0,1,0.0668,0
ORD_000354,CUS_14931,OCCASIONAL_RTO,15,14,1,0,0.0667,0.9333,512,1380,1,ELECTRONICS,40,COD,1,201301,0.22,0.55,0,1,1,66,1,0,1,306,80.0,2,0.2929,0
ORD_000355,CUS_10930,LEGITIMATE,12,11,0,1,0.0,0.9167,652,788,1,FASHION,10,UPI,0,500001,0.11,0.97,0,1,1,210,0,0,1,311,93.0,1,0.0018,0
ORD_000356,CUS_08727,SERIAL_RETURNER,18,7,11,0,0.6111,0.3889,218,371,5,BEAUTY,30,CARD,0,201301,0.22,0.67,2,1,1,137,3,2,1,342,38.0,2,0.1952,0
ORD_000357,CUS_12448,OCCASIONAL_RTO,5,2,1,2,0.2,0.4,119,1346,1,ACCESSORIES,40,COD,1,400050,0.08,0.61,0,1,1,236,1,0,1,813,65.0,2,0.5507,1
ORD_000358,CUS_13491,LEGITIMATE,26,25,0,1,0.0,0.9615,660,7587,1,ELECTRONICS,30,CARD,0,700001,0.12,0.99,0,1,1,141,0,0,1,533,88.0,1,0.003,0
ORD_000359,CUS_10120,SERIAL_RETURNER,8,2,3,3,0.375,0.25,476,638,1,BEAUTY,30,COD,1,800001,0.34,0.54,1,1,1,112,3,3,1,172,38.0,3,0.7599,1
ORD_000360,CUS_10848,LEGITIMATE,14,12,1,1,0.0714,0.8571,351,7211,1,ELECTRONICS,40,UPI,0,560038,0.09,0.87,0,1,1,139,1,0,1,217,93.0,1,0.0022,0
ORD_000361,CUS_17661,LEGITIMATE,13,12,0,1,0.0,0.9231,241,1325,4,BEAUTY,30,CARD,0,700001,0.12,0.89,0,1,1,178,2,0,1,575,88.0,1,0.0029,0
ORD_000362,CUS_01441,OCCASIONAL_RTO,18,16,2,0,0.1111,0.8889,77,2532,2,ACCESSORIES,5,COD,1,411001,0.11,0.79,0,0,1,175,0,2,1,767,75.0,1,0.2246,0
ORD_000364,CUS_15355,LEGITIMATE,35,35,0,0,0.0,1.0,292,1393,1,BEAUTY,0,COD,1,110070,0.08,0.89,0,1,1,133,0,0,1,249,93.0,1,0.0452,0
ORD_000365,CUS_09779,ABUSE_RING,15,1,12,2,0.8,0.0667,529,1287,2,BEAUTY,30,COD,1,141001,0.26,0.62,2,0,1,105,0,2,1,297,38.0,7,0.9819,1
ORD_000366,CUS_07220,ABUSE_RING,4,0,2,2,0.5,0.0,229,788,1,BEAUTY,20,COD,1,452001,0.21,0.55,2,1,2,78,2,2,1,142,34.0,6,0.9461,1
ORD_000367,CUS_17766,LEGITIMATE,28,28,0,0,0.0,1.0,659,781,1,BEAUTY,30,UPI,0,560001,0.08,0.83,0,1,1,207,0,0,1,518,85.0,1,0.0018,0
ORD_000368,CUS_05193,LEGITIMATE,23,23,0,0,0.0,1.0,712,3022,1,HOME,40,CARD,0,500001,0.11,0.92,0,1,1,59,0,0,1,172,93.0,1,0.0023,0
ORD_000370,CUS_10983,LEGITIMATE,17,16,0,1,0.0,0.9412,459,1331,3,BEAUTY,15,COD,1,600001,0.1,0.78,0,1,1,54,0,0,1,203,85.0,1,0.0542,0
ORD_000371,CUS_14019,SERIAL_RETURNER,5,2,2,1,0.4,0.4,598,2168,2,BEAUTY,20,COD,1,141001,0.26,0.8,0,1,2,70,0,0,1,304,42.0,2,0.6992,1
ORD_000372,CUS_04414,LEGITIMATE,20,19,0,1,0.0,0.95,730,971,1,HOME,10,CARD,0,600001,0.1,0.82,0,1,2,51,0,0,1,137,81.0,1,0.0021,0
ORD_000373,CUS_04739,OCCASIONAL_RTO,13,9,2,2,0.1538,0.6923,701,4804,1,ELECTRONICS,40,UPI,0,110001,0.09,0.77,0,1,1,134,0,0,1,352,75.0,1,0.0033,0
ORD_000376,CUS_12844,SERIAL_RETURNER,13,5,8,0,0.6154,0.3846,636,3305,1,HOME,10,COD,1,380001,0.14,0.61,0,1,2,148,0,3,3,281,34.0,2,0.9028,1
ORD_000378,CUS_01938,OCCASIONAL_RTO,3,1,1,1,0.3333,0.3333,430,948,1,BEAUTY,40,UPI,0,201017,0.28,0.72,0,1,1,91,0,0,1,656,46.0,1,0.0557,0
ORD_000381,CUS_10349,LEGITIMATE,25,25,0,0,0.0,1.0,387,306,1,BEAUTY,15,UPI,0,600001,0.1,0.82,0,1,1,205,0,1,1,397,85.0,1,0.0031,0
ORD_000383,CUS_04957,LEGITIMATE,2,1,0,1,0.0,0.5,345,8077,3,ELECTRONICS,0,UPI,0,110070,0.08,0.95,0,1,1,190,0,0,1,546,73.0,1,0.0047,0
